level,category,file,record_id,message,suggested_action
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A102,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A102,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A102,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A102,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A102,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A102,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A102,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A102,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A102,Invalid value for type_unite: seuil_professionnel,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A102,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A103,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A103,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A103,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A103,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A103,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A103,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A103,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A103,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A103,Invalid value for type_unite: tension_interne,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A103,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A104,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A104,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A104,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A104,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A104,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A104,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A104,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A104,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A104,Invalid value for type_unite: reception_live,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A104,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A105,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A105,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A105,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A105,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A105,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A105,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A105,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A105,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A105,Invalid value for type_unite: evenement_live_sante,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A105,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A106,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A106,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A106,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A106,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A106,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A106,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A106,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A106,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A106,Invalid value for type_unite: reception_live,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A106,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A107,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A107,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A107,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A107,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A107,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A107,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A107,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A107,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A107,Invalid value for type_unite: reception_starification,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A107,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A108,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A108,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A108,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A108,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A108,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A108,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A108,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A108,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A108,Invalid value for type_unite: scene_domestique,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1979_buzzcocks_tour_futurama_mountford.md,S45-A108,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A053,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A053,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A053,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A053,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A053,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A053,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A053,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A053,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A053,Invalid value for type_unite: scene_scene_locale,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A053,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A054,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A054,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A054,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A054,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A054,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A054,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A054,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A054,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A054,Invalid value for type_unite: scene_fondatrice,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A054,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A055,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A055,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A055,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A055,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A055,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A055,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A055,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A055,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A055,Invalid value for type_unite: scene_fondatrice,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A055,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A056,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A056,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A056,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A056,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A056,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A056,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A056,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A056,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A056,Invalid value for type_unite: mediation_visuelle,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A056,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A057,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A057,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A057,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A057,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A057,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A057,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A057,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A057,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A057,Invalid value for type_unite: relation_management,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A057,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A058,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A058,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A058,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A058,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A058,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A058,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A058,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A058,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A058,Invalid value for type_unite: processus_creatif,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A058,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A059,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A059,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A059,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A059,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A059,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A059,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A059,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A059,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A059,Invalid value for type_unite: infrastructure_scene,Aligner la valeur avec le schéma contrôlé.
warning,schema_warning,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A059,Missing nested field: stabilite.risque_revision,Examiner le bloc et décider s’il relève d’une correction ou de la dette v2.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A060,Missing required field: auteur,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A060,Missing required field: concepts,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A060,Missing required field: chapitres,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A060,Missing required field: statut,Compléter le champ obligatoire.
warning,missing_required_field,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A060,Missing required field: fiabilite,Compléter le champ obligatoire.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A060,Missing required field: liens_interchapitres,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,v2_migration_debt,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A060,Missing required field: liens_citations,Reporter dans la migration v2 des atomes ; ne pas traiter comme blocage immédiat.
warning,field_type_error,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A060,Field must be a list: role_argumentatif,Corriger le type YAML du champ.
warning,invalid_controlled_value,sources/curtis_touching_from_a_distance/source_part_1978_wilson_gretton_band_on_the_wall.md,S45-A060,Invalid value for type_unite: contrepoint_domestique,Aligner la valeur avec le schéma contrôlé.
